Date,Open,High,Low,Close,Volume,MA_1D,MA_1W,upper_band,middle_band,lower_band,CCI,SMA_Decision,BB_Decision,CCI_Decision
2023-05-18 00:00:00+01:00,89.23600006103516,89.34500122070312,88.99600219726562,89.27899932861328,0,89.30450057983398,89.31759948730469,89.58680467934582,89.31759948730469,89.04839429526356,-42.979147054239995,BUY,NEUTRAL,NEUTRAL
2023-05-19 00:00:00+01:00,89.06500244140625,89.62899780273438,88.94000244140625,89.05599975585938,0,89.16749954223633,89.22619934082032,89.47771034050052,89.22619934082032,88.97468834114011,-19.667523857326486,BUY,NEUTRAL,NEUTRAL
2023-05-22 00:00:00+01:00,88.23419952392578,89.64600372314453,88.23419952392578,89.49800109863281,0,89.2770004272461,89.30619964599609,89.5953542753317,89.30619964599609,89.01704501666048,-105.99809449274196,SELL,NEUTRAL,BUY
2023-05-23 00:00:00+01:00,89.46600341796875,89.54499816894531,89.09400177001953,89.4469985961914,0,89.47249984741211,89.3220001220703,89.63089525339963,89.3220001220703,89.01310499074098,135.84206915773254,BUY,NEUTRAL,SELL
2023-05-24 00:00:00+01:00,89.13300323486328,89.2229995727539,88.81800079345703,89.125,0,89.2859992980957,89.28099975585937,89.62695943362401,89.28099975585937,88.93504007809473,-112.52018965685608,BUY,NEUTRAL,BUY
2023-05-25 00:00:00+01:00,88.8290023803711,88.8290023803711,88.58100128173828,88.83799743652344,0,88.98149871826172,89.1927993774414,89.68834807757952,89.1927993774414,88.69725067730329,-147.7662567772248,BUY,NEUTRAL,BUY
2023-05-26 00:00:00+01:00,88.6510009765625,88.81099700927734,88.32599639892578,88.6510009765625,0,88.74449920654297,89.11179962158204,89.77451356363343,89.11179962158204,88.44908567953064,-104.27527690574559,BUY,NEUTRAL,BUY
2023-05-29 00:00:00+01:00,87.76010131835938,88.64800262451172,87.76010131835938,87.76010131835938,0,88.20555114746094,88.76421966552735,89.90364576810343,88.76421966552735,87.62479356295127,-132.54788807747929,BUY,NEUTRAL,BUY
2023-05-30 00:00:00+01:00,88.3740005493164,88.74500274658203,88.2509994506836,88.3740005493164,0,88.06705093383789,88.54962005615235,89.4785694553413,88.54962005615235,87.6206706569634,-32.18100472393033,SELL,NEUTRAL,NEUTRAL
2023-05-31 00:00:00+01:00,88.65699768066406,88.67400360107422,88.00399780273438,88.66600036621094,0,88.52000045776367,88.45782012939453,89.21625530623976,88.45782012939453,87.69938495254931,-5.2072809726739555,SELL,NEUTRAL,NEUTRAL
2023-06-01 00:00:00+01:00,88.31600189208984,88.43900299072266,87.88500213623047,88.322998046875,0,88.49449920654297,88.35482025146484,89.01186042171668,88.35482025146484,87.69778008121301,-52.91433375328696,BUY,NEUTRAL,NEUTRAL
2023-06-02 00:00:00+01:00,88.46600341796875,88.63099670410156,88.1969985961914,88.44999694824219,0,88.3864974975586,88.31461944580079,88.9165379050389,88.31461944580079,87.71270098656268,47.63003524238761,SELL,NEUTRAL,NEUTRAL
2023-06-05 00:00:00+01:00,87.58679962158203,88.4260025024414,87.58679962158203,88.13500213623047,0,88.29249954223633,88.389599609375,88.73548304529808,88.389599609375,88.04371617345191,-120.47895374825345,BUY,NEUTRAL,BUY
2023-06-06 00:00:00+01:00,88.30599975585938,88.60399627685547,88.03299713134766,88.2979965209961,0,88.21649932861328,88.37439880371093,88.7282763664024,88.37439880371093,88.02052124101947,11.38792504084803,SELL,NEUTRAL,NEUTRAL
2023-06-07 00:00:00+01:00,88.20700073242188,88.5199966430664,87.98400115966797,88.19000244140625,0,88.24399948120117,88.27919921875,88.49863924065404,88.27919921875,88.05975919684595,-10.551200463433386,BUY,NEUTRAL,NEUTRAL
2023-06-08 00:00:00+01:00,88.38700103759766,88.88800048828125,88.2699966430664,88.37899780273438,0,88.28450012207031,88.29039916992187,88.52296164239678,88.29039916992187,88.05783669744696,103.63412538105385,SELL,NEUTRAL,SELL
2023-06-09 00:00:00+01:00,88.88800048828125,88.91200256347656,88.51599884033203,88.9000015258789,0,88.63949966430664,88.38040008544922,88.92684268046689,88.38040008544922,87.83395749043156,124.31953862243586,SELL,NEUTRAL,SELL
2023-06-12 00:00:00+01:00,87.73269653320312,88.86399841308594,87.73269653320312,88.54000091552734,0,88.72000122070312,88.46139984130859,88.95592737850203,88.46139984130859,87.96687230411516,-26.03517239557286,BUY,NEUTRAL,NEUTRAL
2023-06-13 00:00:00+01:00,88.61900329589844,88.97799682617188,88.5989990234375,88.62300109863281,0,88.58150100708008,88.52640075683594,89.00304366928279,88.52640075683594,88.04975784438909,75.54550970558034,SELL,NEUTRAL,NEUTRAL
2023-06-14 00:00:00+01:00,88.64900207519531,88.9219970703125,88.49800109863281,88.65299987792969,0,88.63800048828125,88.61900024414062,88.95838294031499,88.61900024414062,88.27961754796625,35.074233441419246,SELL,NEUTRAL,NEUTRAL
2023-06-15 00:00:00+01:00,88.87300109863281,89.56500244140625,88.69400024414062,88.88099670410156,0,88.76699829101562,88.71940002441406,89.00869732731776,88.71940002441406,88.43010272151035,140.8321379505177,SELL,NEUTRAL,SELL
2023-06-16 00:00:00+01:00,89.5780029296875,89.7699966430664,89.38500213623047,89.58699798583984,0,89.2339973449707,88.85679931640625,89.62117234312599,88.85679931640625,88.09242628968651,135.37351195875573,SELL,NEUTRAL,SELL
2023-06-19 00:00:00+01:00,88.61060333251953,89.61699676513672,88.61060333251953,89.55899810791016,0,89.572998046875,89.06059875488282,89.91634802439546,89.06059875488282,88.20484948537018,46.33609585045886,BUY,NEUTRAL,NEUTRAL
2023-06-20 00:00:00+01:00,89.39600372314453,89.7699966430664,89.30500030517578,89.40399932861328,0,89.48149871826172,89.2167984008789,89.97565233337698,89.2167984008789,88.45794446838082,67.05082542418253,BUY,NEUTRAL,NEUTRAL
2023-06-21 00:00:00+01:00,89.4469985961914,89.80799865722656,89.38999938964844,89.45500183105469,0,89.42950057983398,89.3771987915039,89.89105074426159,89.3771987915039,88.86334683874621,58.94423550322068,SELL,NEUTRAL,NEUTRAL
2023-06-22 00:00:00+01:00,89.96399688720703,90.16999816894531,89.65499877929688,89.98899841308594,0,89.72200012207031,89.59879913330079,90.01121008823114,89.59879913330079,89.18638817837044,159.9380920541606,SELL,NEUTRAL,SELL
2023-06-23 00:00:00+01:00,89.7030029296875,89.72699737548828,88.8949966430664,89.7229995727539,0,89.85599899291992,89.6259994506836,90.04949980764907,89.6259994506836,89.20249909371812,-36.479423868314676,BUY,NEUTRAL,NEUTRAL
2023-06-26 00:00:00+01:00,88.09159851074219,89.50299835205078,88.0905990600586,89.2249984741211,0,89.4739990234375,89.55919952392578,90.0945066452196,89.55919952392578,89.02389240263197,-159.03655888980344,BUY,NEUTRAL,BUY
2023-06-27 00:00:00+01:00,89.36900329589844,89.89700317382812,89.33799743652344,89.38099670410156,0,89.30299758911133,89.55459899902344,90.09552817209769,89.55459899902344,89.0136698259492,16.011214709985495,SELL,NEUTRAL,NEUTRAL
2023-06-28 00:00:00+01:00,89.7750015258789,89.85299682617188,89.3479995727539,89.77899932861328,0,89.57999801635742,89.61939849853516,90.17451758429539,89.61939849853516,89.06427941277494,41.561239059927004,SELL,NEUTRAL,NEUTRAL
2023-06-29 00:00:00+01:00,89.46399688720703,89.65699768066406,89.0999984741211,89.4800033569336,0,89.62950134277344,89.5175994873047,89.93349198730617,89.5175994873047,89.10170698730322,4.548724732531402,BUY,NEUTRAL,NEUTRAL
2023-06-30 00:00:00+01:00,89.12699890136719,89.58699798583984,88.84300231933594,89.10299682617188,0,89.29150009155273,89.39359893798829,89.85752453961679,89.39359893798829,88.92967333635978,-48.76591228045664,BUY,NEUTRAL,NEUTRAL
2023-07-03 00:00:00+01:00,88.01300048828125,89.47799682617188,88.01200103759766,88.01300048828125,0,88.55799865722656,89.15119934082031,90.36869573726473,89.15119934082031,87.9337029443759,-150.6874434741486,BUY,NEUTRAL,BUY
2023-07-04 00:00:00+01:00,89.33599853515625,89.38099670410156,89.21600341796875,89.35199737548828,0,88.68249893188477,89.14539947509766,90.35873097952219,89.14539947509766,87.93206797067313,22.912203044504825,SELL,NEUTRAL,NEUTRAL
2023-07-05 00:00:00+01:00,89.14399719238281,89.58399963378906,89.08300018310547,89.1240005493164,0,89.23799896240234,89.01439971923828,90.05494616568203,89.01439971923828,87.97385327279454,34.07750311532218,BUY,NEUTRAL,NEUTRAL
2023-07-06 00:00:00+01:00,89.36699676513672,89.9540023803711,89.19100189208984,89.35900115966797,0,89.24150085449219,88.99019927978516,89.99118129080178,88.99019927978516,87.98921726876854,89.4354772971303,SELL,NEUTRAL,NEUTRAL
2023-07-07 00:00:00+01:00,90.04399871826172,90.51799774169922,89.84700012207031,90.06900024414062,0,89.7140007019043,89.1833999633789,90.51513926113893,89.1833999633789,87.85166066561888,139.45858417616026,SELL,NEUTRAL,SELL
2023-07-10 00:00:00+01:00,89.14900207519531,90.71499633789062,89.14900207519531,89.14900207519531,0,89.60900115966797,89.41060028076171,90.09771617131109,89.41060028076171,88.72348439021233,23.241687063623083,BUY,NEUTRAL,NEUTRAL
2023-07-11 00:00:00+01:00,90.73100280761719,90.81800079345703,90.4219970703125,90.74700164794922,0,89.94800186157227,89.68960113525391,90.94927958262889,89.68960113525391,88.42992268787893,122.20428212706949,SELL,NEUTRAL,SELL
2023-07-12 00:00:00+01:00,90.65899658203125,91.17500305175781,90.5530014038086,90.67500305175781,0,90.71100234985352,89.99980163574219,91.31234981396669,89.99980163574219,88.68725345751768,93.37135362152245,BUY,NEUTRAL,NEUTRAL
2023-07-13 00:00:00+01:00,91.2969970703125,91.8239974975586,91.2490005493164,91.23899841308594,0,90.95700073242188,90.37580108642578,91.81011872724903,90.37580108642578,88.94148344560253,117.25132776254047,SELL,NEUTRAL,SELL
2023-07-14 00:00:00+01:00,92.02100372314453,92.3010025024414,91.9229965209961,92.00499725341797,0,91.62199783325195,90.76300048828125,92.6353509636347,90.76300048828125,88.8906500129278,115.5189765727597,SELL,NEUTRAL,SELL
2023-07-17 00:00:00+01:00,92.08399963378906,92.26499938964844,91.14469909667969,92.08399963378906,0,92.04449844360352,91.35,92.54977534877273,91.35,90.15022465122726,62.11667555447169,SELL,NEUTRAL,NEUTRAL
2023-07-18 00:00:00+01:00,92.1240005493164,92.37699890136719,91.98200225830078,92.13300323486328,0,92.10850143432617,91.62720031738282,92.7811892541892,91.62720031738282,90.47321138057643,77.070957841769,SELL,NEUTRAL,NEUTRAL
2023-07-19 00:00:00+01:00,92.07099914550781,92.2040023803711,91.62000274658203,92.06400299072266,0,92.09850311279297,91.90500030517578,92.57603881944324,91.90500030517578,91.23396179090831,21.90629225819978,BUY,NEUTRAL,NEUTRAL
2023-07-20 00:00:00+01:00,91.87100219726562,92.0530014038086,91.28399658203125,91.8550033569336,0,91.95950317382812,92.02820129394532,92.21985643407152,92.02820129394532,91.83654615381911,-107.69081422874993,BUY,NEUTRAL,BUY
2023-07-21 00:00:00+01:00,91.29100036621094,91.36199951171875,91.06400299072266,91.31500244140625,0,91.58500289916992,91.89020233154297,92.49604734378427,91.89020233154297,91.28435731930166,-150.89643628034332,BUY,NEUTRAL,BUY
2023-07-24 00:00:00+01:00,90.22209930419922,91.1780014038086,90.22209930419922,90.22209930419922,0,90.76855087280273,91.517822265625,92.93499860513377,91.517822265625,90.10064592611623,-129.66566566566567,BUY,NEUTRAL,BUY
2023-07-25 00:00:00+01:00,90.4469985961914,90.60199737548828,90.17400360107422,90.43099975585938,0,90.3265495300293,91.17742156982422,92.65630178022433,91.17742156982422,89.69854135942411,-91.51127657842895,SELL,NEUTRAL,NEUTRAL
2023-07-26 00:00:00+01:00,90.37799835205078,90.83300018310547,90.2959976196289,90.37000274658203,0,90.4005012512207,90.8386215209961,92.11167439364472,90.8386215209961,89.56556864834748,-52.97108887663633,BUY,NEUTRAL,NEUTRAL
2023-07-27 00:00:00+01:00,90.71800231933594,91.26899719238281,90.0780029296875,90.70999908447266,0,90.54000091552734,90.6096206665039,91.38273605694562,90.6096206665039,89.83650527606218,3.0288715652509555,SELL,NEUTRAL,NEUTRAL
2023-07-28 00:00:00+01:00,90.1259994506836,90.76100158691406,90.01599884033203,90.12899780273438,0,90.41949844360352,90.37241973876954,90.77166677696681,90.37241973876954,89.97317270057226,-114.55193906210704,BUY,NEUTRAL,BUY
2023-07-31 00:00:00+01:00,89.38999938964844,90.78399658203125,89.38999938964844,89.38999938964844,0,89.7594985961914,90.20599975585938,91.10191189558935,90.20599975585938,89.31008761612941,-152.23013841481398,BUY,NEUTRAL,BUY
2023-08-01 00:00:00+01:00,90.35700225830078,90.43499755859375,90.08399963378906,90.3550033569336,0,89.87250137329102,90.19080047607422,91.0734080605674,90.19080047607422,89.30819289158103,-11.069139938326305,SELL,NEUTRAL,NEUTRAL
2023-08-02 00:00:00+01:00,90.50299835205078,90.70800018310547,90.33499908447266,90.5260009765625,0,90.44050216674805,90.22200012207031,91.13813287117271,90.22200012207031,89.30586737296791,58.506391822494564,SELL,NEUTRAL,NEUTRAL
2023-08-03 00:00:00+01:00,90.4520034790039,90.6520004272461,90.2300033569336,90.39299774169922,0,90.45949935913086,90.15859985351562,90.96859898725411,90.15859985351562,89.34860071977714,57.23945659896373,BUY,NEUTRAL,NEUTRAL
2023-08-04 00:00:00+01:00,90.5790023803711,91.23200225830078,90.49600219726562,90.57499694824219,0,90.4839973449707,90.24779968261718,91.12088637125781,90.24779968261718,89.37471299397656,110.05931034834475,SELL,NEUTRAL,SELL
2023-08-07 00:00:00+01:00,89.61599731445312,91.02100372314453,89.61599731445312,89.61599731445312,0,90.09549713134766,90.29299926757812,90.9892683734538,90.29299926757812,89.59673016170245,-120.76289424369584,BUY,NEUTRAL,BUY
2023-08-08 00:00:00+01:00,91.03399658203125,91.0739974975586,90.53099822998047,90.96600341796875,0,90.29100036621094,90.41519927978516,91.30082412097937,90.41519927978516,89.52957443859094,96.5827053205694,SELL,NEUTRAL,NEUTRAL
2023-08-09 00:00:00+01:00,90.66699981689453,91.02799987792969,90.66699981689453,90.66699981689453,0,90.81650161743164,90.44339904785156,91.35006968664705,90.44339904785156,89.53672840905607,51.341650977854535,BUY,NEUTRAL,NEUTRAL
2023-08-10 00:00:00+01:00,90.8759994506836,91.28099822998047,90.78099822998047,90.88500213623047,0,90.7760009765625,90.54179992675782,91.50994201972293,90.54179992675782,89.57365783379271,78.12658581670625,SELL,NEUTRAL,NEUTRAL
2023-08-11 00:00:00+01:00,90.87000274658203,91.0199966430664,90.66200256347656,90.875,0,90.88000106811523,90.60180053710937,91.60720344961084,90.60180053710937,89.5963976246079,37.04687077550263,BUY,NEUTRAL,NEUTRAL
2023-08-14 00:00:00+01:00,90.08609771728516,90.9540023803711,90.08609771728516,90.08609771728516,0,90.48054885864258,90.69582061767578,91.33674888037268,90.69582061767578,90.05489235497888,-166.66666666667265,BUY,NEUTRAL,BUY
2023-08-15 00:00:00+01:00,90.68499755859375,91.14299774169922,90.60900115966797,90.64600372314453,0,90.36605072021484,90.63182067871094,91.21319100053897,90.63182067871094,90.0504503568829,17.358153468166854,SELL,NEUTRAL,NEUTRAL
2023-08-16 00:00:00+01:00,90.63500213623047,92.51399993896484,90.55599975585938,90.64299774169922,0,90.64450073242188,90.62702026367188,91.20754516334031,90.62702026367188,90.04649536400345,123.46824429416974,BUY,NEUTRAL,SELL
2023-08-17 00:00:00+01:00,90.49099731445312,90.5719985961914,90.11000061035156,90.49099731445312,0,90.56699752807617,90.5482192993164,91.07141034293596,90.5482192993164,90.02502825569684,-81.46528537097493,BUY,NEUTRAL,NEUTRAL
2023-08-18 00:00:00+01:00,90.30599975585938,90.3499984741211,90.30599975585938,90.30599975585938,0,90.39849853515625,90.43441925048828,90.86271215072163,90.43441925048828,90.00612635025492,-64.37997012568275,BUY,NEUTRAL,NEUTRAL
2023-08-21 00:00:00+01:00,89.31900024414062,90.60800170898438,89.31900024414062,90.30500030517578,0,90.30550003051758,90.4781997680664,90.78168777744754,90.4781997680664,90.17471175868526,-89.68774609165969,BUY,NEUTRAL,NEUTRAL
2023-08-22 00:00:00+01:00,90.49299621582031,90.6989974975586,89.86299896240234,90.4800033569336,0,90.39250183105469,90.44499969482422,90.70028788659668,90.44499969482422,90.18971150305175,-27.848117863760713,SELL,NEUTRAL,NEUTRAL
2023-08-23 00:00:00+01:00,90.04299926757812,90.08399963378906,89.24299621582031,90.03199768066406,0,90.25600051879883,90.32279968261719,90.65526718273124,90.32279968261719,89.99033218250314,-131.31560152715318,BUY,NEUTRAL,BUY
2023-08-24 00:00:00+01:00,89.60299682617188,89.68099975585938,89.28900146484375,89.59700012207031,0,89.81449890136719,90.14400024414063,90.76161932481808,90.14400024414063,89.52638116346317,-114.19140948829073,BUY,NEUTRAL,BUY
2023-08-25 00:00:00+01:00,89.16999816894531,89.40599822998047,88.94499969482422,89.16200256347656,0,89.37950134277344,89.91520080566406,90.87567833224303,89.91520080566406,88.95472327908509,-117.0480196703431,BUY,NEUTRAL,BUY
2023-08-28 00:00:00+01:00,88.3125,89.33999633789062,88.3125,89.0260009765625,0,89.09400177001953,89.6594009399414,90.7418837078633,89.6594009399414,88.57691817201952,-103.77637472501223,BUY,NEUTRAL,BUY
2023-08-29 00:00:00+01:00,89.447998046875,89.5979995727539,89.17900085449219,89.43699645996094,0,89.23149871826172,89.45079956054687,90.15689526345591,89.45079956054687,88.74470385763783,12.681737595617426,SELL,NEUTRAL,NEUTRAL
2023-08-30 00:00:00+01:00,89.60299682617188,90.31600189208984,89.57499694824219,89.59500122070312,0,89.51599884033203,89.36340026855468,89.8264541400104,89.36340026855468,88.90034639709897,116.6641897985699,SELL,NEUTRAL,SELL
2023-08-31 00:00:00+01:00,90.31099700927734,90.3290023803711,89.54000091552734,90.31999969482422,0,89.95750045776367,89.50800018310547,90.41309310835709,89.50800018310547,88.60290725785384,103.94100744652974,SELL,NEUTRAL,SELL
2023-09-01 00:00:00+01:00,89.552001953125,89.81800079345703,89.11799621582031,89.55400085449219,0,89.9370002746582,89.58639984130859,90.4233756742319,89.58639984130859,88.74942400838528,-8.258626404787147,BUY,NEUTRAL,NEUTRAL
2023-09-04 00:00:00+01:00,88.75070190429688,89.30000305175781,88.75070190429688,88.75070190429688,0,89.15235137939453,89.53134002685547,90.52927666596409,89.53134002685547,88.53340338774686,-127.25727100037324,BUY,NEUTRAL,BUY
2023-09-05 00:00:00+01:00,89.22100067138672,89.31300354003906,88.87000274658203,89.22200012207031,0,88.9863510131836,89.48834075927735,90.5168903021227,89.48834075927735,88.459791216432,-64.9900923545038,SELL,NEUTRAL,NEUTRAL
2023-09-06 00:00:00+01:00,89.04100036621094,89.2699966430664,88.90499877929688,89.03700256347656,0,89.12950134277344,89.37674102783203,90.45468348094785,89.37674102783203,88.2987985747162,-50.976857433606995,BUY,NEUTRAL,NEUTRAL
2023-09-07 00:00:00+01:00,89.17900085449219,89.25900268554688,88.8499984741211,89.17900085449219,0,89.10800170898438,89.14854125976562,89.67117957282625,89.14854125976562,88.625902946705,-23.99637717465653,SELL,NEUTRAL,NEUTRAL
2023-09-08 00:00:00+01:00,88.85800170898438,89.1240005493164,88.6760025024414,88.85800170898438,0,89.01850128173828,89.00934143066407,89.37218717568382,89.00934143066407,88.64649568564431,-100.74438837139094,BUY,NEUTRAL,BUY
2023-09-11 00:00:00+01:00,87.8093032836914,89.09300231933594,87.8093032836914,87.8093032836914,0,88.33365249633789,88.82106170654296,89.8643343153547,88.82106170654296,87.77778909773123,-166.66666666666853,BUY,NEUTRAL,BUY
2023-09-12 00:00:00+01:00,89.06500244140625,89.15599822998047,88.68900299072266,89.09100341796875,0,88.45015335083008,88.79486236572265,89.80251590046505,88.79486236572265,87.78720883098025,33.781921923805655,SELL,NEUTRAL,NEUTRAL
2023-09-13 00:00:00+01:00,89.01499938964844,89.16200256347656,88.87300109863281,89.00700378417969,0,89.04900360107422,88.78886260986329,89.79101995411207,88.78886260986329,87.7867052656145,47.266792568381,BUY,NEUTRAL,NEUTRAL
2023-09-14 00:00:00+01:00,88.95999908447266,89.0989990234375,88.39299774169922,88.97100067138672,0,88.9890022277832,88.74726257324218,89.69708899384625,88.74726257324218,87.79743615263811,10.185988118502678,BUY,NEUTRAL,NEUTRAL
2023-09-15 00:00:00+01:00,88.21700286865234,88.71299743652344,88.21700286865234,88.22799682617188,0,88.5994987487793,88.62126159667969,89.64330085855462,88.62126159667969,87.59922233480475,-66.83446117501742,BUY,NEUTRAL,NEUTRAL
2023-09-18 00:00:00+01:00,87.46379852294922,88.98799896240234,87.46379852294922,88.50399780273438,0,88.36599731445312,88.76020050048828,89.431712058929,88.76020050048828,88.08868894204757,-91.32627814133073,SELL,NEUTRAL,NEUTRAL
2023-09-19 00:00:00+01:00,88.93800354003906,89.09400177001953,88.83699798583984,88.96299743652344,0,88.7334976196289,88.73459930419922,89.36202492509112,88.73459930419922,88.10717368330732,63.07310359453587,SELL,NEUTRAL,NEUTRAL
2023-09-20 00:00:00+01:00,88.7959976196289,88.93299865722656,88.71399688720703,88.79100036621094,0,88.87699890136719,88.69139862060547,89.26531430846201,88.69139862060547,88.11748293274893,41.10884623665666,BUY,NEUTRAL,NEUTRAL
2023-09-21 00:00:00+01:00,88.38200378417969,88.63300323486328,88.18599700927734,88.41799926757812,0,88.60449981689453,88.58079833984375,89.10777599392166,88.58079833984375,88.05382068576584,-44.79020878565826,BUY,NEUTRAL,NEUTRAL
2023-09-22 00:00:00+01:00,88.27899932861328,88.41000366210938,87.9209976196289,88.2770004272461,0,88.34749984741211,88.5905990600586,89.09217721184628,88.5905990600586,88.08902090827091,-81.65915915365034,BUY,NEUTRAL,NEUTRAL
2023-09-25 00:00:00+01:00,87.17859649658203,88.5199966430664,87.17859649658203,88.375,0,88.32600021362305,88.56479949951172,89.09404869846368,88.56479949951172,88.03555030055976,-94.34356313523142,SELL,NEUTRAL,NEUTRAL
2023-09-26 00:00:00+01:00,87.87000274658203,88.25,87.85099792480469,87.86199951171875,0,88.11849975585938,88.34459991455078,88.93995381465284,88.34459991455078,87.74924601444873,-77.11401459613914,BUY,NEUTRAL,NEUTRAL
2023-09-27 00:00:00+01:00,87.97799682617188,87.97799682617188,87.35800170898438,87.95600128173828,0,87.90900039672852,88.17760009765625,88.62957237372821,88.17760009765625,87.7256278215843,-114.22201022751622,SELL,NEUTRAL,BUY
2023-09-28 00:00:00+01:00,87.39299774169922,87.86000061035156,87.21499633789062,87.39299774169922,0,87.67449951171875,87.97259979248047,88.66716851817434,87.97259979248047,87.2780310667866,-126.20096362863808,BUY,NEUTRAL,BUY
2023-09-29 00:00:00+01:00,87.80899810791016,88.10199737548828,87.73899841308594,87.7979965209961,0,87.59549713134766,87.87679901123047,88.50606509225622,87.87679901123047,87.24753293020473,20.846685315457183,SELL,NEUTRAL,NEUTRAL
2023-10-02 00:00:00+01:00,87.10299682617188,88.0009994506836,87.10299682617188,87.10299682617188,0,87.45049667358398,87.62239837646484,88.26857911431709,87.62239837646484,86.9762176386126,-97.34214959204685,BUY,NEUTRAL,NEUTRAL
